"id","time","Y","D","X1","X2","eff","error","mu","alpha","xi","F1","L1","F2","L2"
103,7,17.7075512550439,0,0.553671059557145,3.23712163081135,0,-0.0903195939658516,5,1.48400183087945,-0.262197489402468,-1.54875280423022,0.37750713086065,1.09683901314935,1.72832636362545
103,8,13.7821243997414,0,2.70149895576395,1.66046581425253,0,0.214538826629216,5,1.48400183087945,-1.57214415914549,0.584613749636069,0.37750713086065,0.435181490833803,1.72832636362545
103,9,9.44590152524284,0,2.11720364563433,1.20481723300785,0,-0.738527704739573,5,1.48400183087945,-1.51466765378175,0.123854243844614,0.37750713086065,-0.325931585531227,1.72832636362545
103,10,16.2374187389133,0,1.91163045600786,2.65022577987031,0,-0.57438868976327,5,1.48400183087945,-1.60153617357459,0.215941568743973,0.37750713086065,1.14880761845109,1.72832636362545
103,11,14.7361622424325,0,2.74715256604004,1.83083832715585,0,-1.31701613230524,5,1.48400183087945,-0.530906522170303,0.379639482759882,0.37750713086065,0.993503855962119,1.72832636362545
103,12,13.1794376128243,0,2.74067677149454,1.61375391550547,0,-0.182925388372727,5,1.48400183087945,-1.4617555849959,-0.502323453109302,0.37750713086065,0.54839695950807,1.72832636362545
103,13,12.2414028978745,0,1.39073945305291,0.99098141593511,0,0.418982404924464,5,1.48400183087945,0.687916772975828,-0.33320738366942,0.37750713086065,0.238731735111441,1.72832636362545
103,14,11.3101864918716,0,0.159280613812948,1.23741228601121,0,0.32430434416138,5,1.48400183087945,2.10010894052567,-1.01857538310709,0.37750713086065,-0.627906076039371,1.72832636362545
103,15,16.0860336296824,0,2.87992180421451,2.28121142998027,0,-0.781536487054751,5,1.48400183087945,-1.28703047603518,-1.07179122647558,0.37750713086065,1.36065244853001,1.72832636362545
103,16,9.21528366077342,0,0.930832262385159,0.908064311274131,0,-0.788621970854002,5,1.48400183087945,0.787738847475178,0.303528641404258,0.37750713086065,-0.600259587147127,1.72832636362545
103,17,24.3019176475532,0,3.60450500930001,3.33231320643443,0,-0.502198718342861,5,1.48400183087945,0.76904224100091,0.448209778629426,0.37750713086065,2.18733299301658,1.72832636362545
103,18,24.5172778963443,0,3.11867747937201,3.47249150444383,0,1.49606066984635,5,1.48400183087945,0.332202578950118,0.0530042267305041,0.37750713086065,1.53261062618519,1.72832636362545
103,19,8.00013913028581,0,3.55133764377084,0.0565614944807393,0,-1.13730362066574,5,1.48400183087945,-1.00837660827701,0.922267467879738,0.37750713086065,-0.235700359100477,1.72832636362545
103,20,2.33884209297964,0,2.15600864231568,-1.66753182157357,0,-0.179051594380198,5,1.48400183087945,-0.119452606630659,2.05008468562714,0.37750713086065,-1.02642090030678,1.72832636362545
103,21,15.4709964321093,1,-0.395089211442671,2.39961420465079,1.97445687180668,1.90236182167893,5,1.48400183087945,-0.280395335170247,-0.491031166056535,0.37750713086065,-0.710406563699301,1.72832636362545
103,22,11.9702498689981,1,-0.445404955328241,1.55677436442578,1.22706408227263,-0.100974885328808,5,1.48400183087945,0.56298953322048,-2.30916887564081,0.37750713086065,0.25688370915653,1.72832636362545
103,23,15.7642509728431,1,1.33289248820237,2.32760336294542,2.74351663732325,-1.35984070382139,5,1.48400183087945,-0.372438756103829,1.00573852446226,0.37750713086065,-0.246691878462374,1.72832636362545
103,24,7.03304632723139,1,2.15684954302014,-1.40843342373084,3.17368665522145,-0.664769435274062,5,1.48400183087945,0.976973386685621,-0.709200762582393,0.37750713086065,-0.347542599397733,1.72832636362545
103,25,12.2456475604779,1,0.457012887740582,0.841462886350818,4.57380067839716,0.485459978904878,5,1.48400183087945,-0.374580857767014,-0.688008616467358,0.37750713086065,-0.951618567265016,1.72832636362545
103,26,20.8717419748721,1,1.22475799869566,2.44607750611437,4.83830313165859,-0.375602871669773,5,1.48400183087945,1.05271146557933,1.0255713696967,0.37750713086065,-0.0450277248089203,1.72832636362545
103,27,13.613136109607,1,1.40923610814827,0.449346498930306,7.44698697233268,-0.561876363549783,5,1.48400183087945,-1.04917700666607,-0.284773007051009,0.37750713086065,-0.784904469457076,1.72832636362545
103,28,9.59043040627264,1,-1.00086575888491,-0.0424566075082744,9.18231429883526,-0.343917234128459,5,1.48400183087945,-1.26015524475811,-1.22071771225454,0.37750713086065,-1.66794193658814,1.72832636362545
103,29,25.4806996657872,1,0.0616930328415775,2.30294056283919,9.28335869417473,0.0904966471392212,5,1.48400183087945,3.2410399349424,0.18130347974915,0.37750713086065,-0.380226520287762,1.72832636362545
103,30,30.966242019644,1,2.95062393338196,2.36726787998322,11.7122678446611,1.59850877114583,5,1.48400183087945,-0.416857588160432,-0.138891362439045,0.37750713086065,0.918996609060766,1.72832636362545
104,1,21.9272852341215,0,3.19360849832235,3.61480276580237,0,-0.088565112138884,5,1.33844254562186,1.13133721341418,0.253318513994755,2.0196315308669,0.00576418589988693,-0.616959061177208
104,2,14.2314959976229,0,1.72664174611213,2.2805361474791,0,1.08079949615152,5,1.33844254562186,-1.46064007092482,-0.028546755348703,2.0196315308669,0.38528040112633,-0.616959061177208
104,3,16.989741281579,0,1.51033563526159,2.54272064540845,0,0.630754115650567,5,1.33844254562186,0.739947510877334,-0.0428704572913161,2.0196315308669,-0.370660031792409,-0.616959061177208
104,4,21.047516675421,0,2.38092888493532,2.72205439851975,0,-0.113639895506141,5,1.33844254562186,1.90910356921748,1.36860228401446,2.0196315308669,0.644376548518833,-0.616959061177208
104,5,7.53326321022476,0,1.64753075181721,0.948009365286184,0,-1.5329020028906,5,1.33844254562186,-1.4438931609718,-0.225770985659268,2.0196315308669,-0.220486561818751,-0.616959061177208
104,6,18.5057556773241,0,2.17116870430121,2.3191538167377,0,-0.52111731755252,5,1.33844254562186,0.701784335374711,1.51647060442954,2.0196315308669,0.331781963915697,-0.616959061177208
104,7,-1.30775278062123,0,-2.31776673720721,-0.257248627245963,0,-0.489870453138474,5,1.33844254562186,-0.262197489402468,-1.54875280423022,2.0196315308669,1.09683901314935,-0.616959061177208
104,8,14.7212476583957,0,2.01837175810454,2.32573596097881,0,0.0471544327615272,5,1.33844254562186,-1.57214415914549,0.584613749636069,2.0196315308669,0.435181490833803,-0.616959061177208
104,9,12.9175049968888,0,1.49116846676053,1.61704552650124,0,1.30019867766682,5,1.33844254562186,-1.51466765378175,0.123854243844614,2.0196315308669,-0.325931585531227,-0.616959061177208
104,10,13.3024656420908,0,3.92058851187769,0.874845551009127,0,2.29307897383109,5,1.33844254562186,-1.60153617357459,0.215941568743973,2.0196315308669,1.14880761845109,-0.616959061177208
104,11,12.6800190880428,0,0.554496975957793,1.53887478871871,0,1.54758105898377,5,1.33844254562186,-0.530906522170303,0.379639482759882,2.0196315308669,0.993503855962119,-0.616959061177208
104,12,12.2599833703762,0,0.856669438429148,2.67087489784469,0,-0.133150964328944,5,1.33844254562186,-1.4617555849959,-0.502323453109302,2.0196315308669,0.54839695950807,-0.616959061177208
104,13,6.13487222984633,0,1.72198037613313,-0.0122320745942899,0,-1.75652739555764,5,1.33844254562186,0.687916772975828,-0.33320738366942,2.0196315308669,0.238731735111441,-0.616959061177208
104,14,6.62902092753473,0,1.1547632881981,-0.301919788543986,0,-0.388779864071743,5,1.33844254562186,2.10010894052567,-1.01857538310709,2.0196315308669,-0.627906076039371,-0.616959061177208
104,15,-2.40113979988299,0,-0.0898861680883576,-1.48259423724149,0,0.0892072230732945,5,1.33844254562186,-1.28703047603518,-1.07179122647558,2.0196315308669,1.36065244853001,-0.616959061177208
104,16,11.5617473951047,0,1.02490504258253,0.527432116435847,0,0.845013004067436,5,1.33844254562186,0.787738847475178,0.303528641404258,2.0196315308669,-0.600259587147127,-0.616959061177208
104,17,13.8493194147955,0,1.72163160421865,1.50065045465345,0,0.962527968484271,5,1.33844254562186,0.76904224100091,0.448209778629426,2.0196315308669,2.18733299301658,-0.616959061177208
104,18,12.5936089466479,0,3.26757331983486,0.936530026110629,0,0.684309429416465,5,1.33844254562186,0.332202578950118,0.0530042267305041,2.0196315308669,1.53261062618519,-0.616959061177208
104,19,14.6802392723698,0,3.0090778679393,1.9094372955309,0,-1.39527434979947,5,1.33844254562186,-1.00837660827701,0.922267467879738,2.0196315308669,-0.235700359100477,-0.616959061177208
104,20,23.4499852796755,0,1.94894466472738,3.21957742775257,0,0.849643045633355,5,1.33844254562186,-0.119452606630659,2.05008468562714,2.0196315308669,-1.02642090030678,-0.616959061177208
104,21,8.34597231116556,1,2.19706268412768,0.576976632258457,-0.640100004749808,-0.446557216427222,5,1.33844254562186,-0.280395335170247,-0.491031166056535,2.0196315308669,-0.710406563699301,-0.616959061177208
104,22,1.15116328841886,1,-1.03297901497036,-0.439461132765008,1.24844792605424,0.174802700161256,5,1.33844254562186,0.56298953322048,-2.30916887564081,2.0196315308669,0.25688370915653,-0.616959061177208
104,23,21.1702032332981,1,2.59856801985873,2.27433860616957,3.52464440269118,0.0745511771737346,5,1.33844254562186,-0.372438756103829,1.00573852446226,2.0196315308669,-0.246691878462374,-0.616959061177208
104,24,9.20170188345251,1,0.459666322825923,-0.805673919687082,4.63337928839258,0.428166764970505,5,1.33844254562186,0.976973386685621,-0.709200762582393,2.0196315308669,-0.347542599397733,-0.616959061177208
104,25,9.31439094999119,1,0.389764502962444,-0.529497581744839,5.32699671904924,0.0246749828261399,5,1.33844254562186,-0.374580857767014,-0.688008616467358,2.0196315308669,-0.951618567265016,-0.616959061177208
104,26,20.3932661687066,1,2.90189177870905,0.640984648682671,7.74568499211517,-1.66747509758566,5,1.33844254562186,1.05271146557933,1.0255713696967,2.0196315308669,-0.0450277248089203,-0.616959061177208
104,27,13.1260823048931,1,0.533940505463402,-0.672708883717656,8.67538956644338,0.736495964773442,5,1.33844254562186,-1.04917700666607,-0.284773007051009,2.0196315308669,-0.784904469457076,-0.616959061177208
104,28,8.24472876004527,1,0.187340411541033,-0.83709102288194,6.5406956385981,0.386026568349676,5,1.33844254562186,-1.26015524475811,-1.22071771225454,2.0196315308669,-1.66794193658814,-0.616959061177208
104,29,21.0418248870914,1,0.669956543141374,0.624897106727738,8.58259574713208,-0.265651625278222,5,1.33844254562186,3.2410399349424,0.18130347974915,2.0196315308669,-0.380226520287762,-0.616959061177208
104,30,14.9990643773239,1,1.32209497430355,-0.0270780115723253,8.56596662932738,0.118144511046681,5,1.33844254562186,-0.416857588160432,-0.138891362439045,2.0196315308669,0.918996609060766,-0.616959061177208
105,1,21.5671495594919,0,3.23587365543069,4.11827988857166,0,0.134038645368463,5,-0.856173697032526,1.13133721341418,0.253318513994755,2.2186437539652,0.00576418589988693,0.903950332004843
105,2,17.0009505922888,0,2.52150767962209,3.76343264866679,0,0.221019468561002,5,-0.856173697032526,-1.46064007092482,-0.028546755348703,2.2186437539652,0.38528040112633,0.903950332004843
105,3,20.6701435617025,0,2.49592931012335,4.02658893428519,0,1.64084616597749,5,-0.856173697032526,0.739947510877334,-0.0428704572913161,2.2186437539652,-0.370660031792409,0.903950332004843
105,4,27.064847266759,0,3.00248711985368,4.86985178319763,0,-0.219050378933476,5,-0.856173697032526,1.90910356921748,1.36860228401446,2.2186437539652,0.644376548518833,0.903950332004843
105,5,7.01473935057266,0,1.37376977513652,1.15772844582466,0,0.168065383884658,5,-0.856173697032526,-1.4438931609718,-0.225770985659268,2.2186437539652,-0.220486561818751,0.903950332004843
105,6,23.4655767381695,0,4.692173191813,3.03166219464032,0,1.16838387306909,5,-0.856173697032526,0.701784335374711,1.51647060442954,2.2186437539652,0.331781963915697,0.903950332004843
105,7,-0.0977417586585694,0,-0.622656166735617,-0.655417561138542,0,1.05418102337692,5,-0.856173697032526,-0.262197489402468,-1.54875280423022,2.2186437539652,1.09683901314935,0.903950332004843
105,8,17.0058233669898,0,4.44662771728535,2.38393943275611,0,1.14526311038036,5,-0.856173697032526,-1.57214415914549,0.584613749636069,2.2186437539652,0.435181490833803,0.903950332004843
105,9,11.7194495998821,0,0.685402414863655,3.00073135244537,0,-0.577468001059557,5,-0.856173697032526,-1.51466765378175,0.123854243844614,2.2186437539652,-0.325931585531227,0.903950332004843
105,10,19.7487338508455,0,3.04513574720903,3.5470876010423,0,2.00248273029283,5,-0.856173697032526,-1.60153617357459,0.215941568743973,2.2186437539652,1.14880761845109,0.903950332004843
105,11,20.216779721478,0,3.14594814034251,3.88361600725975,0,0.066700870930183,5,-0.856173697032526,-0.530906522170303,0.379639482759882,2.2186437539652,0.993503855962119,0.903950332004843
105,12,9.42163663952402,0,1.60446061101235,1.29566888130888,0,1.86685184470686,5,-0.856173697032526,-1.4617555849959,-0.502323453109302,2.2186437539652,0.54839695950807,0.903950332004843
105,13,4.06722466688596,0,1.28487160103997,-0.0583401582424754,0,-1.35090268603071,5,-0.856173697032526,0.687916772975828,-0.33320738366942,2.2186437539652,0.238731735111441,0.903950332004843
105,14,4.68782080642521,0,0.40523903506365,0.281704919697026,0,0.0209835863542375,5,-0.856173697032526,2.10010894052567,-1.01857538310709,2.2186437539652,-0.627906076039371,0.903950332004843
105,15,6.39928326508651,0,0.247718996317236,1.0642715161502,0,1.24991457096922,5,-0.856173697032526,-1.28703047603518,-1.07179122647558,2.2186437539652,1.36065244853001,0.903950332004843
105,16,9.2333982077069,0,0.482510132488753,1.46791601356264,0,-0.715242187222796,5,-0.856173697032526,0.787738847475178,0.303528641404258,2.2186437539652,-0.600259587147127,0.903950332004843
105,17,28.7312421136246,0,3.27079468182316,6.10953654832868,0,-0.752688968217742,5,-0.856173697032526,0.76904224100091,0.448209778629426,2.2186437539652,2.18733299301658,0.903950332004843
105,18,19.3064530058352,0,2.87122882134548,3.79824420841181,0,-0.938538703606894,5,-0.856173697032526,0.332202578950118,0.0530042267305041,2.2186437539652,1.53261062618519,0.903950332004843
105,19,15.9629914370985,0,4.12559888866144,2.64044486461708,0,-1.05251327933874,5,-0.856173697032526,-1.00837660827701,0.922267467879738,2.2186437539652,-0.235700359100477,0.903950332004843
105,20,18.4723091235135,0,5.43430564231582,1.94340508292796,0,-0.437159533180399,5,-0.856173697032526,-0.119452606630659,2.05008468562714,2.2186437539652,-1.02642090030678,0.903950332004843
105,21,4.34976313897357,1,0.933972812254305,0.327849878985804,-0.0307739723063745,0.331179172958982,5,-0.856173697032526,-0.280395335170247,-0.491031166056535,2.2186437539652,-0.710406563699301,0.903950332004843
105,22,-1.30910993094406,1,-0.796337641741738,-0.187540344334701,2.2482563941472,-2.01421049792072,5,-0.856173697032526,0.56298953322048,-2.30916887564081,2.2186437539652,0.25688370915653,0.903950332004843
105,23,22.1163694506205,1,2.73095444434374,3.34742032069743,3.35140777396714,0.211980433372292,5,-0.856173697032526,-0.372438756103829,1.00573852446226,2.2186437539652,-0.246691878462374,0.903950332004843
105,24,10.844373682257,1,0.620703219889419,0.844757503851902,3.21954830506443,1.23667504641657,5,-0.856173697032526,0.976973386685621,-0.709200762582393,2.2186437539652,-0.347542599397733,0.903950332004843
105,25,11.1621360485666,1,-1.22713510525274,1.22250439497714,5.30160044486774,2.03757401824044,5,-0.856173697032526,-0.374580857767014,-0.688008616467358,2.2186437539652,-0.951618567265016,0.903950332004843
